date,d13C_median,d13C_mean,d13C_p5,d13C_p95,d13C_std,dD_median,dD_mean,dD_p5,dD_p95,dD_std
2013-03-01,-51.998282990113736,-52.25061128700291,-64.33139655532366,-40.467767215219816,7.714886618405865,-313.6680004629492,-313.857325016734,-353.05273430896113,-275.1551642039293,23.659611068359624
2013-04-01,-52.716504837823535,-52.6545720410933,-63.62697972848493,-41.808402488853964,7.047536308419061,-314.7488419908667,-314.889129545219,-353.12023166731626,-276.86273504399895,22.82207132467156
2013-05-01,-53.18117100797214,-53.214558623990115,-63.26006984903199,-43.329330181999374,6.389232081898842,-316.1592047891771,-316.5422946200273,-350.5668272095328,-283.2933177368564,20.584608395291465
2013-06-01,-53.00211711427835,-53.033077963800075,-62.767904977946145,-43.4540116095014,6.191509250231166,-319.11168110838685,-319.0470279434843,-350.5495480430964,-286.8688019346501,19.192543746960922
2013-07-01,-53.089085500655116,-53.033127738620436,-62.99288338279157,-42.97721285054521,6.419180869183588,-320.0845451982715,-320.2462365022851,-351.0751839573897,-289.25150074806027,18.482910792473568
2013-08-01,-53.08813816455964,-53.18995787329825,-62.80632863406594,-43.68916919516038,6.158329931993752,-319.6811796895082,-319.4112158627185,-350.90213207291924,-288.14757057240314,18.763753788321882
2013-09-01,-53.33608810649579,-53.280667551975206,-62.692529841792535,-43.76085988459215,6.138653394184178,-316.1547919855692,-315.8891419617174,-348.6702382169208,-281.94096402857184,20.340374530581638
2013-10-01,-52.96394144964549,-53.01373168397469,-63.44134799235167,-42.66214265139016,6.651807968942011,-313.725133740555,-313.88387346084454,-351.02046344303216,-277.7997017216666,22.330498774649904
2013-11-01,-52.86975214958072,-52.83802102962551,-64.18723940134205,-41.44275504019555,7.276425251656238,-313.42534092253663,-313.1610764918893,-353.38056207665716,-272.7103353078784,24.54132678367921
2013-12-01,-52.987480406921236,-52.87640031755553,-64.29271320941852,-41.50161632876093,7.360881663591566,-310.8929042356547,-310.58612100848944,-352.5879280486966,-268.19523816505864,25.404154604953685
2014-01-01,-53.0099245080272,-53.05430441197531,-64.13227534346889,-42.149744538651134,7.017846135798787,-310.2660409440217,-310.5514504911034,-352.2375296577385,-269.0567508848706,25.435703809847908
2014-02-01,-52.656034930271275,-52.82039142487333,-64.10759203539861,-41.809472165435494,7.144170366121948,-312.22293080955694,-312.0186062039105,-352.38432772984174,-270.2786567221823,24.751018937374894
2014-03-01,-52.68231051517864,-52.69852494939829,-64.37105534953781,-40.99702793976724,7.487431489129507,-313.0582835998997,-313.20085789968624,-353.5857155277676,-274.0857149434323,24.09501952499919
2014-04-01,-52.728069562318126,-52.64734499902607,-63.73960153275053,-41.443480265854156,7.159301786539885,-315.6043070761094,-315.415038551456,-352.2322141297385,-278.1991483652926,22.263286196562486
2014-05-01,-53.100593332370856,-53.14224852560733,-63.26550337510595,-42.94139176827325,6.4912262386419854,-317.01592688970686,-316.8823261789867,-350.8965519632701,-283.4102774448085,20.507435173078953
2014-06-01,-52.915036737977076,-52.973412717251364,-62.82762507841823,-43.22492591941923,6.299556882653456,-319.0024020961372,-319.09137383089296,-351.11219187929686,-287.3911842458763,19.08623717921986
2014-07-01,-53.14798042352823,-53.13151931057544,-62.71087700552883,-43.62515162559494,6.157556469458443,-320.1062067302105,-319.837537166834,-350.4338157000713,-288.6651344362674,18.687615965552393
2014-08-01,-53.20942701390851,-53.10530304674937,-62.992630007381884,-43.24380044968676,6.361608821196855,-320.04655606933557,-319.7650550115127,-351.3052146599496,-288.892412809624,18.958810409301172
2014-09-01,-53.091454015370985,-53.16855670276601,-62.821649455533844,-43.599637308309134,6.185962133970623,-316.3067567859738,-316.036290608693,-350.2293269137873,-282.65041876421924,20.242624299164085
2014-10-01,-52.97217037324583,-52.9889833379946,-63.42773306679766,-42.41193395017921,6.82331944506229,-313.74589972087165,-313.74586335614464,-350.03890579523676,-277.4276391421865,21.96683776469702
2014-11-01,-52.955256163319646,-53.037591356298876,-64.06187704433825,-41.85248928956867,7.140996954724158,-312.19198957612036,-312.3089285404108,-352.43777575849003,-272.3713451772271,24.00036951068287
2014-12-01,-53.11951313864706,-53.09318794252556,-64.13262019400855,-42.11121658679213,7.084654473086214,-309.35985782941236,-309.47371562068497,-351.0574932712117,-266.69598146979905,25.925337998602046
2015-01-01,-53.549751765852996,-53.4820753434027,-64.17270232333121,-42.76541270835124,6.841664002834089,-308.7329887189343,-308.8878274939639,-351.4660264539744,-266.203279251399,26.270778977783994
2015-02-01,-52.908692899700114,-52.90935837683875,-63.9660620660846,-41.85220175141269,7.109178533840977,-311.54790784402235,-311.4695521443067,-352.0029168633032,-270.6901950306046,24.51598291921649
2015-03-01,-52.70386595800974,-52.66845314059152,-64.062282462726,-41.00667875466141,7.4328548496352305,-314.0979308638262,-313.79006062687245,-352.81578452737915,-273.38282706220366,24.131578745844422
2015-04-01,-52.600960240429856,-52.643068082530974,-63.638101246084084,-41.58113112825661,7.164624987255722,-314.5634097254132,-314.5551425593377,-352.19195270366987,-277.88247435481674,22.52829303987076
2015-05-01,-52.69595004896803,-52.927455124904704,-62.95324777169862,-43.12143797277068,6.426311451302808,-316.9910303938086,-316.84817930889653,-350.95718208913075,-283.319210881041,20.59582185788606
2015-06-01,-52.87497019798285,-53.00223846255024,-62.727996314181105,-43.517864419999434,6.175798941151255,-318.3778671168702,-318.59386803029474,-350.2892269221761,-287.52084342905533,19.012925013839443
2015-07-01,-52.91892367809693,-52.90401093140088,-62.876318326967606,-42.95975385279175,6.398052259973575,-320.20085323983506,-320.09406543558396,-351.0516209024963,-289.15393663384475,18.8263337676475
2015-08-01,-53.429762243051584,-53.37435236154422,-62.627204051997616,-44.07436017498675,5.967411042591611,-318.781233472564,-318.777770412138,-350.59572500841955,-287.3902127563621,18.937089279414412
2015-09-01,-53.28881582142248,-53.35922872996391,-62.692342484612496,-44.20675077025159,5.878802183433984,-315.025241313135,-314.8651250758879,-348.7087737085116,-281.17106631751824,20.715447681041933
2015-10-01,-53.33816549703156,-53.2479169339807,-63.28758636061952,-43.19968295960669,6.40363470320806,-313.35086485438956,-313.2895572412052,-350.32266287451193,-275.97642368150747,22.64954513358756
2015-11-01,-52.47807831451907,-52.60852655858449,-64.14451466109742,-41.57962505148126,7.182330019236738,-312.69245531146646,-312.60353558697676,-351.70446209962734,-272.93856912309974,24.019310523955316
2015-12-01,-53.072773240869665,-53.15594481362381,-63.9496666321041,-42.50388594491626,6.906723042780886,-308.65830629665385,-308.6984280912599,-350.3754484383721,-266.82954193909546,25.538211086248236
2016-01-01,-53.50473923670114,-53.57901180175338,-64.00030328931443,-43.20699707194742,6.647411041912818,-308.04035410165113,-308.21905402748257,-351.12804444907295,-265.4618325149036,26.394484220126607
2016-02-01,-52.79065073782993,-52.78835156810007,-63.94075318666373,-41.70623826020248,7.166920808373952,-311.336738100474,-311.58954815597735,-352.6546102684957,-271.36350791398917,24.7951299690458
2016-03-01,-52.389469422450944,-52.22954277600248,-64.37040385445222,-40.03843503951479,7.787663265028745,-314.3909516685802,-314.77003973533056,-354.3301398384738,-275.31838207991336,23.869274084690844
2016-04-01,-52.28694274134768,-52.33327168414263,-63.86518047128094,-40.808409144059624,7.4192077371337986,-316.0829387553248,-316.2536035991924,-351.4631109116183,-279.8635131921622,21.695194358785166
2016-05-01,-53.161298847071514,-53.11520175685709,-62.992391869130174,-43.0537115167668,6.403988112410118,-315.9147807067892,-316.2116695155389,-350.0568699543034,-282.32550818222063,20.485995514415265
2016-06-01,-53.059058818637894,-53.032700840123105,-62.87129260289427,-43.37449735908952,6.268522499868494,-318.6124275360276,-318.82347839115886,-350.9565292363726,-287.61006605766426,19.05835267824994
2016-07-01,-52.91183891315774,-52.94538066640999,-63.1920903833957,-42.71503715895226,6.565295238254628,-320.899162609408,-320.71393497916785,-351.30258366247745,-289.6780668614797,18.508585318798843
2016-08-01,-52.803815897944844,-52.882059603958936,-62.96190984383747,-42.93967653405425,6.4168185573045795,-319.78439346970816,-320.18698168504613,-351.96096171408743,-289.05525916005354,18.876477129037177
2016-09-01,-52.991839778586474,-52.927482414699185,-63.307184311635915,-42.600634523475605,6.7028380336921565,-317.44664948465027,-317.3427177014187,-350.2030483552693,-284.36774874469086,19.91531318857874
2016-10-01,-52.79640616121632,-52.94431683838472,-63.44623711411115,-42.58785989812936,6.704521652612553,-314.1286849029179,-314.1194771082842,-351.6830923639546,-277.5649825392756,22.596218781503094
2016-11-01,-52.74371274223972,-52.8430175320183,-63.78676520200103,-42.17211566883479,6.9495339907340625,-310.8923117264944,-311.0060303190736,-351.2144297680383,-271.46790426656685,24.281260720561185
2016-12-01,-52.7680348622224,-52.71309286527969,-64.37886256002731,-40.89456199035482,7.632133587951115,-312.78328739955293,-312.444386658766,-354.4307060530465,-271.5458935330674,24.941545499128367
2017-01-01,-52.788512997695925,-52.848804539834056,-64.44296521656983,-41.10359957623032,7.4605928732237485,-312.63332226597015,-311.87451668516127,-352.3265588076926,-269.50167047303387,25.212571597424155
2017-02-01,-52.566306302675414,-52.548431434614656,-64.21847973728542,-41.0906242996677,7.414342312427857,-313.78285440998127,-313.61710508216044,-353.36028843443563,-274.440286091739,24.175439869747187
2017-03-01,-52.55794226932146,-52.468819362781126,-64.21638843754918,-40.7151921983015,7.574521505458797,-314.41909722656806,-314.08905520543067,-353.1141333559536,-274.67338023005544,23.456654355329636
2017-04-01,-52.33955298372718,-52.34764969630122,-63.598484865416275,-40.97701512183288,7.2528856838819875,-315.5815936261688,-315.6606193406018,-352.87145735048006,-279.84348197973907,21.906820567492794
2017-05-01,-53.133648840846064,-53.060974741866254,-63.135418898730734,-43.04437373484815,6.466109533365967,-317.37980025995364,-317.2178383410273,-351.07508312192385,-283.56065739060926,20.50808457898281
2017-06-01,-53.03826652767829,-52.9735253191632,-62.92809790783322,-43.00538050803037,6.43079218373739,-319.08401322249614,-319.142553736791,-350.6763911002974,-287.1708067022987,18.891151288705966
2017-07-01,-53.09650556832324,-53.105494261826294,-62.60261472977696,-43.70646352002345,6.051912279235586,-318.5093971246631,-318.68691919261886,-349.84234049463475,-288.1391968242205,18.496761485242025
2017-08-01,-53.08993957693137,-53.137505082326676,-62.641046381819464,-43.55033781520494,6.107707585894454,-319.18228537256607,-319.2656908003877,-350.6391389508787,-287.9416754886223,18.68525271320687
2017-09-01,-53.06655806069129,-53.05114111752098,-63.0714740430783,-43.038861193714155,6.390584657526293,-316.5853151506323,-316.6965823698368,-350.29483020312205,-283.1382419218174,20.322821165736336
2017-10-01,-52.86022098319127,-52.79180213646514,-63.62483454580994,-42.00317997967423,6.88146175960317,-314.4974145699341,-314.5475187452035,-351.16081132558213,-277.81013013256376,22.266507704378608
2017-11-01,-52.60341459773706,-52.875095016950965,-63.94717224160326,-41.84576087448283,7.126675195889095,-311.65386998948304,-311.76129284056583,-352.4887920672882,-271.5771293875016,24.30068468884361
2017-12-01,-53.320791293616736,-53.10221075251573,-64.17902913579098,-41.87599635341149,7.205155717213579,-309.7554210713079,-310.1668930661249,-352.86099438825147,-267.85907122163263,25.76911139192959
2018-01-01,-53.40326404921098,-53.35337776772874,-64.0099658662994,-42.825739427117504,6.792607291390068,-308.2852683157182,-308.4614510682811,-351.311103587302,-266.54212480440333,25.83457769707135
2018-02-01,-52.74717557237764,-52.82944902082898,-64.14048590964643,-41.291335210686306,7.25745414136429,-312.9955909418233,-312.85553603971545,-353.1120532646539,-272.3476098431617,24.317385729817612
2018-03-01,-52.89501190701229,-52.78414995091609,-63.83148949162841,-41.531615926328215,7.226436247432132,-311.7628356364018,-312.19467452992166,-351.4372125871495,-272.6133822901268,23.954571375092527
2018-04-01,-52.55876202494912,-52.603324152808064,-63.57650580674206,-41.811519280855165,7.001395594143795,-315.0788734565857,-314.9590079375836,-351.1900642976734,-278.5215493293662,21.999721656166678
2018-05-01,-53.13295672831837,-53.130971481750954,-62.985687252891395,-43.32481514739327,6.316290400897156,-316.6157016500774,-316.5156470959917,-350.3857507436008,-283.09188721609064,20.43368282707693
2018-06-01,-53.22804326936829,-53.189687571276,-62.52127703318751,-43.80126339597293,5.999445618908425,-317.41687844521334,-317.75455109366754,-349.55678027715084,-286.1853140368256,19.03436446014191
2018-07-01,-53.2761160567041,-53.170171488414894,-62.676029397724584,-43.684866014464916,6.094103567540885,-319.190792263334,-319.21967413150503,-349.56292700039904,-289.46763488458413,18.29953302044227
2018-08-01,-53.12568389248929,-53.14557635398237,-62.821484858187816,-43.76609010552745,6.089429827675185,-318.7618831785546,-318.8116688594245,-349.7179487924239,-287.6772569447241,18.95415467106175
2018-09-01,-53.12855533372055,-53.112424551806505,-63.00695846385899,-43.330037283625096,6.247860952206305,-316.43257419894053,-316.33697553580083,-349.55523023647385,-282.64076353109994,20.23374173625593
2018-10-01,-53.08933664105126,-53.06087756707411,-63.40910178606359,-42.63306553985591,6.655541597597804,-312.86446737931465,-313.4851842416757,-351.25947626742396,-275.9507226110046,22.422009759984228
2018-11-01,-52.900228958647524,-52.74033046399169,-64.044754706631,-41.078393791021284,7.356749504887698,-314.22854877311875,-313.9548689287056,-353.60078474112714,-275.3416178429803,23.59056329404591
2018-12-01,-52.81111819674096,-52.8774601908023,-64.24300310114778,-41.674461484712616,7.188143130185633,-309.629759594103,-310.2073181422031,-352.2377641274215,-269.2046639365002,25.243239539825417
2019-01-01,-52.996821665269806,-52.95618665641174,-64.06837960867722,-41.930391938809606,7.13327145045941,-310.21216422413636,-310.43835591554824,-352.3477915385188,-268.26600992485686,25.660581117009027
2019-02-01,-52.81278122927796,-52.93446075722631,-63.90307565555501,-41.71894564624046,7.105681068108187,-312.1649015343215,-311.8488591908208,-351.5921270374405,-271.6737845142948,24.262899908580923
2019-03-01,-53.11387554578885,-52.94221216434061,-63.720260006959975,-41.940194323583555,6.968382909312965,-311.60890928012464,-311.54449090079703,-351.0120285776711,-272.0245576075894,23.929240840968784
2019-04-01,-52.625305133729526,-52.57088760370644,-63.50537326339503,-41.529647488530415,7.073541342705078,-314.99046966720675,-315.25900996788016,-352.8784153515868,-278.1507389214754,22.28221790335044
2019-05-01,-53.14653876753856,-53.032512638878366,-63.05991082844308,-42.71305891344271,6.558409831695678,-316.9042843134905,-316.95563859416677,-351.555742727233,-282.87402507936974,20.46824910316218
2019-06-01,-53.35206583751365,-53.26542839574433,-62.66485116265106,-43.85526981141353,6.0362099357439885,-318.1353022694345,-318.29473959025006,-349.9544349748726,-287.36982408571174,18.758870998304367
2019-07-01,-52.87468021793558,-52.93558487953213,-62.75092487362739,-43.037428949568294,6.299279972289607,-319.8383002051969,-319.7623446136145,-350.23074194675615,-289.48793896362304,18.295451431949292
2019-08-01,-53.06242107816208,-53.130448556552594,-62.72315009270656,-43.733972822260455,6.052881545967464,-319.0464842908178,-319.1036400102411,-350.42038771495083,-287.63936140869544,18.808640828975413
2019-09-01,-53.21233290802405,-53.17053996126546,-62.79684305929349,-43.61614157820092,6.142547842809805,-316.4350805668405,-316.0492057298368,-349.55802646681076,-282.0461787446655,20.251841336393444
2019-10-01,-52.75431407384998,-52.71738264395562,-63.48210723318936,-41.97910322664299,6.942920377258914,-314.429483416381,-314.40256961623163,-351.6219862962657,-277.20819436939473,22.50642161862646
2019-11-01,-53.01325087476897,-52.983271705433204,-63.85832634361901,-41.94346036056442,7.0662220127403685,-312.25556976852056,-312.1632014090046,-351.64423688790373,-272.56247420831227,23.93723519572466
2019-12-01,-52.42955678713753,-52.60085575611745,-64.2873218423897,-41.026320331907435,7.467361389885998,-311.75951668751054,-311.9442417350868,-353.3883343537287,-270.39072120660455,25.169210778276636
2020-01-01,-53.179108127017464,-53.23819761463366,-63.797214647913314,-42.722895766625896,6.725393390802973,-308.8820394227683,-308.63137927521,-350.36872216419437,-266.67223941022917,25.695014826983517
2020-02-01,-52.710138189429685,-52.753207549886554,-63.74468340329143,-41.69745948704064,7.1214607189581205,-311.6604690330215,-311.57004690256866,-351.14941067749095,-271.58754703558384,24.25534341194832
2020-03-01,-52.28587108814884,-52.39168049842311,-64.08360964140557,-41.032409087610425,7.3942846185597855,-314.35569141175057,-314.4177736359777,-353.0018835039004,-275.53562083069886,23.505919001196027
2020-04-01,-52.61691853826339,-52.560719178675164,-63.66259289080277,-41.57371302716182,7.060343371028009,-314.96244725692054,-314.7370410566142,-351.2156395759882,-278.39561458232475,22.092573871314908
2020-05-01,-52.83733770397984,-52.87023627488274,-62.85565754252415,-43.157054975250574,6.358149373806691,-317.11378949308903,-317.0166861319473,-350.7231918498702,-284.1454946255983,20.15869577103222
2020-06-01,-53.03219694472002,-53.08170140752068,-62.81471549427534,-43.22388974274368,6.3174527966326615,-319.81570427419103,-319.42049557010614,-350.0471640728137,-288.653634601757,18.360231710712963
2020-07-01,-52.741089279777775,-52.76711095865467,-62.85200512143537,-42.86317338289655,6.457965131149124,-320.095314526522,-320.01497666751845,-351.1518601362357,-289.2509564091817,18.565372352459217
2020-08-01,-53.13032992410813,-53.13825451294679,-62.49115585767062,-43.758959089989546,5.988728766567426,-319.4322128226655,-319.30432344357536,-349.63106719505237,-288.90245092498634,18.416638166800475
2020-09-01,-52.99396567945166,-53.10926844100943,-62.789462199451144,-43.45475197190081,6.221743043935522,-316.44223996086214,-316.33639482766154,-349.8989308386317,-282.90865689943837,20.30101941995816
2020-10-01,-53.29150404439423,-53.20973092766643,-63.232734263325945,-43.183148526135106,6.4135166468599945,-312.93303831470325,-312.74066445491104,-348.6698943188199,-275.34953275871794,22.42451142399395
2020-11-01,-53.065347832695586,-52.90912941313868,-64.062020954004,-41.48004087738207,7.243359969421306,-312.80660528682796,-313.12338527217275,-352.7277718674299,-274.1974821093048,23.719766871234555
2020-12-01,-52.938336109475074,-53.01174935951722,-63.99807966957987,-42.27412805573934,7.069568079186892,-308.98294257220977,-309.17048559720973,-352.4076292474596,-268.1993972723248,25.577256581893945
2021-01-01,-52.79745022918513,-52.80826498567008,-64.16086267279677,-41.61693907549458,7.1937291191636055,-310.60093227519826,-310.5831617138245,-352.30902624379866,-267.9889950547744,25.53981259318547
2021-02-01,-53.03554748694917,-53.15360252639381,-63.3111155470555,-43.23343029414213,6.373389950135122,-308.02511799201784,-308.3980532126651,-349.220028353249,-267.2174118820483,24.840609089578553
2021-03-01,-52.46565748262056,-52.44685376424706,-64.01724558506245,-41.130053142227695,7.338299516850552,-312.47906670114634,-312.6252163982391,-351.08010026961495,-273.3797146555137,23.50988195390559
2021-04-01,-52.62086776451561,-52.694122369255055,-63.52702352429648,-42.30671331878895,6.786311593308129,-314.3801917193811,-314.12363540181036,-351.20288344860086,-277.2887586948757,22.202583200040173
2021-05-01,-53.315138551915425,-53.27351548608162,-62.87009384562855,-43.55774830617185,6.177462461362336,-316.0328769828726,-316.13311405076075,-350.305496090014,-281.6693303180924,20.69469568065389
2021-06-01,-53.137835987218544,-53.195231152007636,-62.451791275140934,-43.8736267743696,5.927306647341624,-318.27940659534124,-318.55237909396493,-349.4554151578331,-287.22735325294644,18.941974924907374
2021-07-01,-52.83156382444745,-52.94570033428448,-62.44333556531021,-43.72427159520382,5.980356201521926,-319.15661318127513,-318.9907310072529,-348.830670840679,-288.93774873800834,18.158819848896517
2021-08-01,-53.174092602627084,-53.00998587392466,-62.64425724387536,-43.04472182410632,6.282192496960137,-319.7242946536384,-319.7645845388479,-351.0026393985543,-289.11043224062763,18.665742981999493
2021-09-01,-53.0315874639005,-53.03481992050251,-62.79832086398043,-43.29839209832278,6.282914853042447,-316.9171129438316,-316.67380692140785,-349.3474344144541,-283.8686661336314,19.741612896196852
2021-10-01,-52.89797006983398,-52.95128707107785,-63.30482945920373,-42.45413627911665,6.6821466837935946,-314.70919213976265,-314.41876175798774,-351.44229987370034,-276.9044170094475,22.30320367281294
2021-11-01,-53.04604880891723,-52.971896219111244,-63.813186790773614,-42.02039596563379,6.982344981361585,-312.1881696084549,-311.97335886056305,-350.95483250866283,-273.2502450906459,23.797755725905887
2021-12-01,-52.98770309335418,-52.98458056809998,-64.39906771985252,-41.625403089215645,7.36189789535534,-311.709120245956,-311.16971027190203,-352.0770469547548,-269.86906370607085,24.949688373302557
2022-01-01,-53.28040716075783,-53.40666901317967,-63.62450808644783,-43.22002499830276,6.504401650225285,-308.05409960115776,-307.83138728181666,-351.4961545294869,-264.53055821945446,26.607192701338555
2022-02-01,-52.80528960498657,-53.00398590469875,-63.60582639003683,-42.75889974969214,6.705163427088664,-309.50823028692287,-309.42529267278815,-349.14844588773474,-269.508742434504,24.372339972740786
2022-03-01,-52.514956776868395,-52.60327029274096,-63.689638061334456,-41.50791821318203,7.1918313084094105,-312.1848506810546,-312.2591650785368,-351.64760176181085,-273.7672683332301,23.505923523682622
2022-04-01,-52.65831231526776,-52.67264432546057,-63.36433365395531,-41.90872221454182,6.843172054268143,-314.4281214510838,-314.4211973096692,-350.96123758078454,-277.233145919584,21.944177163186605
2022-05-01,-53.059467823930625,-53.136105517698425,-62.9098473729805,-43.52611449348884,6.221832697092596,-317.20042019879463,-316.7272805773623,-349.7779018685194,-282.9923086373366,20.221740909314377
2022-06-01,-52.92747978793807,-53.02405561913086,-62.4545869162227,-43.86409133838629,5.98448960512294,-317.8499926058644,-317.9381833464363,-348.4996952059735,-287.025226636586,18.617133548935243
2022-07-01,-52.91263072577783,-52.92123415652569,-62.536525583452786,-43.54895738170494,6.098071766235746,-319.5610773745088,-319.01373457393197,-349.2953492719276,-288.5471296170426,18.327922822771587
2022-08-01,-52.957175574626646,-53.05771030471895,-62.47056520771416,-44.092953084767444,5.9334779062540255,-318.37740318033605,-318.4599555917464,-348.50995205064334,-287.45028569287064,18.296596893722278
